,Leq,Mode1_Q-factor,Mode1_R_divide_Q,Mode1_frequency,Mode1_shunt_impedance,Mode2_R_divide_Q,Mode2_frequency,R3_left,R3_right,Req,cocave,concave_L,nose,r0_left,r0_right,r1_left,r1_right,r2_left,r2_right,random1,random2,random3_l,random3_r,random4,random5_l,random5_r,random6_l,random6_r,random7_l,random7_r,random8_l,random8_r
21,248.0699035,27272.189,370.70781,499.66663,10110013,2.0911641,799.02749,106.6680353,102.2776197,167.7745812,95.3469037,96.6303054,6.892137474,1.66755092,1.510586141,5.334327939,5.487885388,36.75718926,23.24952537,151.7745812,0.045410354,0.263761484,0.294064781,34.73383288,0.779057064,0.768709967,0.51067459,0.453152624,0.526215418,0.516332323,0.512484376,0.329198336
22,222.5751236,26866.297,331.68582,499.62018,8911169.7,7.9330783,895.22371,109.6966405,102.1833161,170.1734417,100.213377,78.09909459,5.74910741,1.09154699,0.974388844,5.491568386,2.563877195,39.43937332,27.42279374,154.1734417,0.037289869,0.260925501,0.311546071,3.181842585,0.70177739,0.900490364,0.465957766,0.237164848,0.592530169,0.285369478,0.508623413,0.385876137
23,166.5377901,23829.277,208.43666,499.67013,4966894.9,0.027030462,1164.2911,71.46620195,74.9087909,162.6324596,70.30649338,65.51802971,14.14219138,3.913938413,3.201443312,15.9455037,15.73232316,27.98170798,14.91937514,146.6324596,0.096446526,0.46059282,0.434609108,16.72020832,0.786824776,0.844330807,0.54335538,0.478418032,0.490653524,0.526825245,0.479754726,0.251020229
24,290.7834317,31154.485,427.41635,499.62269,13315936,15.903718,715.2123,122.2801036,119.3125189,184.5891836,96.01034231,103.6818223,5.018524197,1.11511887,1.160187036,3.692403959,3.717085641,41.55951936,29.35737681,168.5891836,0.029767771,0.252432533,0.270575057,46.22322457,0.713120563,0.660356347,0.443464418,0.43963296,0.498943889,0.474150167,0.504706919,0.353869288
25,314.7616935,25781.847,470.27011,499.63564,12124432,15.345321,646.68128,114.5751296,107.4738145,160.7169529,110.7752686,116.1061944,5.262098691,1.260328082,1.227559489,2.653314507,3.381530081,36.76645426,23.43639791,144.7169529,0.036361315,0.178407017,0.229328982,85.61143426,0.737740308,0.703867535,0.404325283,0.451521141,0.407629088,0.483339251,0.534530846,0.345338307
26,204.0212144,25905.04,289.94856,499.6901,7511129,0.18412207,961.34848,91.36807649,87.58662161,164.0320664,81.85796098,86.50074367,6.729804385,1.594968572,1.179154279,6.084085355,7.435307532,34.39559428,18.40996695,148.0320664,0.045461801,0.353385606,0.380147067,21.2850614,0.847958326,0.802445581,0.495807892,0.434202761,0.521990802,0.596470202,0.514258316,0.278707743
27,315.3666576,31422.702,450.98142,499.68819,14171055,30.636868,674.08105,131.569246,124.7356001,187.0897683,101.9765721,103.5397059,5.406643009,1.231491156,0.965620184,3.530197846,4.903005479,44.68713252,16.7090039,171.0897683,0.031601206,0.205898333,0.247143607,52.22816557,0.656630645,0.646717524,0.431664798,0.461603125,0.472336603,0.613090049,0.524458222,0.198572059
28,263.5457497,26757.475,420.83216,499.65782,11260406,3.3089169,755.48397,109.0503503,114.0347316,167.181234,103.2044834,104.7463404,2.615838758,0.585368525,0.143115298,2.597220919,2.670459641,45.34382522,3.860091937,151.181234,0.017302668,0.265977449,0.232427367,35.47628641,0.794900623,0.783199756,0.714088985,0.206407184,0.686623762,0.734936284,0.624592027,0.052109645
29,187.642167,28206.443,249.37222,499.65514,7033903.3,0.46443614,1045.109,85.4775489,85.7320865,183.4551867,71.71803046,66.21447466,11.21310723,2.277055171,2.632566004,15.25303439,14.52327318,35.27458288,18.28379847,167.4551867,0.066961839,0.452915955,0.451286831,16.17799396,0.705752611,0.764412729,0.438757459,0.51367299,0.537168333,0.542947,0.49145167,0.258346818
30,211.650512,34348.947,268.01991,499.66737,9206201.5,3.62E-07,902.90725,104.7768842,33.13137367,210.8713959,23.84951774,74.08421645,7.340526289,4.301815325,1.590190225,5.487404881,10.11639944,54.71358666,6.159341741,194.8713959,0.037668567,0.441281937,0.823328427,2.096743488,0.700061774,0.225366974,0.820469443,0.242266314,0.285730423,0.105811976,0.616471529,0.187816402
31,259.1937098,36292.993,345.30495,499.62687,12532150,19.041865,808.56686,123.3119219,123.8530048,210.5189627,73.79422538,74.63419532,10.13992313,1.996367303,2.161938554,12.56220915,10.37567198,47.77211274,23.55979621,194.5189627,0.052128199,0.331204229,0.328269607,11.48770021,0.575895112,0.569413706,0.476787038,0.413310969,0.587065332,0.48414012,0.488375435,0.239670332
32,281.9443478,26241.233,428.39685,499.68654,11241662,13.464143,710.01627,118.6420747,89.39999518,161.2597027,113.2669095,103.997087,3.378894682,0.458726002,0.236405502,3.163849709,3.626799692,33.53852887,21.33687436,145.2597027,0.02326106,0.163790534,0.36989367,44.6601984,0.737713579,0.803469978,0.54351564,0.22257534,0.750214826,0.68565549,0.467810117,0.342852663
33,174.8216092,26220.013,230.8783,499.65221,6053632.1,0.18145406,1115.641,78.99940171,78.67994192,174.8348159,71.17319853,66.67374179,9.41537346,2.518059565,1.95856343,11.17777533,13.07681797,33.02107727,19.04761867,158.8348159,0.059277769,0.471291015,0.473429022,16.8228058,0.762763163,0.814237998,0.507338232,0.492676608,0.472854071,0.577780635,0.49895956,0.292599074
34,288.2216887,33649.522,406.32538,499.6756,13672655,21.016322,732.27094,127.2215575,123.0626665,195.4253292,92.71327294,92.49695216,6.40574974,1.537741521,1.611104596,4.988872066,4.939107996,46.88400047,27.94461313,179.4253292,0.03570148,0.264698493,0.288735605,33.77857379,0.641845883,0.643346955,0.464717036,0.466093457,0.483435235,0.46038904,0.521522259,0.315186627
35,242.6662556,34471.333,334.07341,499.67651,11515956,9.2887475,844.89302,108.4298353,113.8711258,203.1986611,80.29218683,72.27478245,6.044871067,1.41526714,1.948904997,8.930120794,5.487658819,47.15560706,23.03592595,187.1986611,0.032291209,0.401448707,0.37141185,14.92400393,0.595672293,0.661749913,0.599159272,0.559431648,0.609240903,0.423689415,0.524292731,0.253667152
36,214.0218464,32909.754,284.4262,499.69759,9360396.3,4.1635432,935.31993,101.2373411,101.3581726,203.1856238,67.48226694,63.36624381,12.57025865,2.296015645,3.418881736,20.57547286,11.8917356,37.63817456,19.10009411,187.1856238,0.067153975,0.420226616,0.419534629,11.30550113,0.592147436,0.630611016,0.467073733,0.431249632,0.608938389,0.369316998,0.435873625,0.223715098
37,289.861662,34514.812,407.62525,499.61773,14069109,26.990266,733.5062,133.4043901,134.3842602,201.5408622,86.18194726,94.98095235,6.350055291,1.283157873,1.654158497,5.272656774,5.615578631,49.56733105,15.03672952,185.5408622,0.034224565,0.255517667,0.250049361,21.09314162,0.655353672,0.594641918,0.422303855,0.562554596,0.521504849,0.536942485,0.529015538,0.156592644
38,254.2021277,29786.9,381.3145,499.68865,11358177,4.611337,792.24327,114.2668083,114.8054219,181.3600814,93.68777238,92.77353849,6.077777398,1.460644568,1.385997564,4.999549151,4.885357782,41.04788339,22.66026308,165.3600814,0.036754804,0.282614544,0.279233041,24.59128384,0.729919449,0.737112417,0.495697777,0.463683258,0.515177478,0.508191238,0.510706891,0.28199799
39,162.3420546,24121.246,201.84101,499.67969,4868656.7,0.28292767,1193.8896,71.95910302,67.52693421,166.228464,66.77425881,64.21169302,13.20199889,4.406199619,3.508798042,12.95610328,17.56197992,28.64650235,13.3811128,150.228464,0.087879477,0.474852519,0.507197867,18.42384857,0.791066655,0.822636611,0.558767482,0.572168516,0.402698848,0.535490369,0.47923094,0.237246411
40,218.3543217,26181.25,313.72558,499.66678,8213728,0.92531897,898.56179,98.16004276,90.46986883,164.1360775,89.07814182,86.90362746,8.016084869,1.872118666,1.834990884,6.856747949,7.02005131,33.72923059,20.79533193,148.1360775,0.054112982,0.299457266,0.35434004,22.03423618,0.795987245,0.815904546,0.504262738,0.471473625,0.536857976,0.514472088,0.489054362,0.316565757
