,Leq,Mode1_Q-factor,Mode1_R_divide_Q,Mode1_frequency,Mode1_shunt_impedance,Mode2_R_divide_Q,Mode2_frequency,R3_left,R3_right,Req,cocave,concave_L,nose,r0_left,r0_right,r1_left,r1_right,r2_left,r2_right,random1,random2,random3_l,random3_r,random4,random5_l,random5_r,random6_l,random6_r,random7_l,random7_r,random8_l,random8_r,distance_499.8
355,313.4802358,30418.639,478.91472,492.48709,14567934,26.856471,666.98079,137.8733388,142.0691776,189.9301543,105.0237055,108.0294165,3.784797529,0.785965091,1.030615812,2.82517762,2.184851176,43.91151936,26.71680024,173.9301543,0.021760445,0.189673222,0.165012902,29.34188057,0.689226331,0.670049933,0.467773133,0.489068839,0.556058923,0.443219321,0.501173756,0.301983716,
356,270.727186,25045.665,450.91741,499.88963,11293526,4.1837054,720.68372,111.805638,120.7513606,161.6029385,107.0522333,105.962453,3.21486262,0.601437194,0.942782723,2.190843004,1.849228679,32.21342191,25.06712745,145.6029385,0.022079655,0.214782296,0.15195595,29.22446486,0.782798762,0.790849526,0.383836739,0.553927734,0.512604717,0.470585189,0.456303365,0.348871743,
357,281.8093124,33925.007,396.78503,499.81481,13460935,18.468488,746.25648,126.0074762,112.1318841,195.5251304,84.1554913,98.36987944,4.293849244,0.938345692,1.250344927,3.975494039,3.748637481,43.07554858,29.42336497,179.5251304,0.023917817,0.280907636,0.360092083,29.79436006,0.698130793,0.597251316,0.510601288,0.516837269,0.572009464,0.436583941,0.482611908,0.337391998,
358,206.1397151,32225.598,279.39214,504.65821,9003578.9,3.0121665,965.62725,92.40228381,85.31775779,197.5315369,67.11042862,66.93939554,4.325689591,0.95036108,1.047687521,5.691137593,6.507863907,44.47622189,20.08588736,181.5315369,0.02382886,0.478559623,0.518538699,21.33514753,0.649456564,0.651115954,0.404376255,0.475744767,0.456690067,0.490900817,0.555037377,0.267847909,
359,317.476888,31657.765,471.05582,495.28399,14912575,38.764187,673.67142,150.1032138,135.6329064,194.9836467,96.13913153,111.1717588,3.380292536,1.101474723,0.265553555,2.20558473,3.012983663,41.1297191,37.65914151,178.9836467,0.018886041,0.145214426,0.227617792,17.27046035,0.700345524,0.605644916,0.678524467,0.193842098,0.519763974,0.594725079,0.451558372,0.408509991,
360,166.9403876,25122.933,218.64911,493.83151,5493107,0.02771023,1163.8478,74.31997888,71.62016176,171.400603,67.01739788,73.10381247,4.349960268,1.377151273,1.124913479,3.551786093,5.897351478,28.64247457,13.3369568,155.400603,0.027991914,0.507979724,0.525853313,18.30042984,0.875807389,0.802890168,0.470199495,0.512616494,0.326691341,0.495523135,0.460627175,0.217365047,
361,248.9752866,29272.269,377.8876,503.27065,11061627,7.2054572,810.16889,111.6872902,114.1735165,178.2498324,85.14777087,100.6496483,5.079367736,0.95297606,1.411127615,4.036812456,3.967224359,36.38609958,30.85813741,162.2498324,0.031305843,0.289387542,0.273568881,20.62825363,0.808511155,0.683985724,0.385238453,0.534852423,0.512984589,0.480575217,0.470619871,0.380773756,
362,288.4475937,31118.211,442.95173,499.73008,13783865,17.427391,719.59182,131.383609,129.9308807,188.1839456,95.28552733,105.4389233,3.571307458,0.916710019,1.117600398,2.658878996,2.158269102,44.2220974,26.94344366,172.1839456,0.020741234,0.220796196,0.22941197,25.68037566,0.731078543,0.660678261,0.542313965,0.527633301,0.526680988,0.406901113,0.512561826,0.306674415,
363,236.9470343,33100.602,331.31156,499.106,10966612,5.3550548,857.48022,106.8207081,102.4102,196.5148226,76.89332656,83.09211939,4.223108185,0.988941349,1.191901097,4.558442893,4.737393581,42.77089025,24.70430763,180.5148226,0.0233948,0.394068471,0.419086709,23.30561799,0.701356062,0.649033881,0.472605082,0.540506328,0.504504242,0.477835636,0.502324542,0.293632502,
364,292.5781633,36554.015,393.22733,497.62838,14374038,31.314932,736.25403,136.9579875,118.7979622,206.3328536,82.57768829,92.78315194,4.5388238,1.019818342,1.29400908,3.895550337,4.156052965,52.27320165,30.01189422,190.3328536,0.02384677,0.262850439,0.360593221,18.66218825,0.634245228,0.564482922,0.466305464,0.50570221,0.518153187,0.436233651,0.532636572,0.319076365,
365,191.3495701,29138.389,257.70815,489.99921,7509200.3,1.2335708,1028.4298,89.46516347,85.6841911,190.11284,60.89876821,83.26288458,4.003869628,0.911064639,1.222066928,3.624343993,5.071643856,36.88033731,20.73368105,174.11284,0.022995832,0.474071454,0.49629822,12.41924315,0.870269889,0.636518474,0.369064003,0.516607502,0.383451033,0.409181134,0.500937901,0.274734218,
366,264.427671,34395.757,367.48198,495.36642,12639821,12.540392,785.98674,120.6748092,112.1575398,200.2700302,85.96109063,86.38628924,4.720315069,1.05520938,1.166395671,4.656778339,4.44161261,49.31544812,24.44553822,184.2700302,0.025616293,0.327903087,0.375339918,23.07805254,0.653383127,0.650167135,0.467193827,0.455873434,0.521512541,0.457960886,0.537136947,0.277419045,
367,158.4984036,23959.733,202.94781,502.85758,4862575.2,0.010744851,1222.9691,67.7238883,63.45998132,164.2951865,64.09292709,69.42528622,5.899550285,0.898574608,2.219296076,8.49242502,6.655123536,26.55832634,19.20428586,148.2951865,0.03978248,0.524396322,0.554340407,23.05062701,0.876037672,0.808751705,0.35078856,0.627288267,0.565800006,0.400306732,0.466418805,0.350742138,3.05758
368,243.9222624,25061.474,393.34045,499.82318,9857691.5,1.3516346,796.6872,102.53262,110.3209562,158.5706817,99.52069818,101.6247144,3.446692698,0.747477426,0.953478139,2.276063331,2.174131101,31.67176336,25.32510153,142.5706817,0.024175326,0.26301265,0.20703139,23.2803501,0.833254934,0.816003404,0.404673777,0.526036955,0.464091735,0.474113623,0.468509252,0.363371572,
369,342.8414746,31326.317,481.99496,440.27084,15099127,19.595413,603.52507,153.1222072,144.1856555,206.4692892,116.0207205,127.1169463,3.98329495,0.879765062,1.233681962,2.748590219,2.359402998,46.21601379,25.50988444,190.4692892,0.020913056,0.178907736,0.226828502,36.59706011,0.741549408,0.676818466,0.472225645,0.528980141,0.532292131,0.414507439,0.486248342,0.26765493,
370,271.5636898,29532.429,427.48615,499.73032,12624704,8.2097244,746.61577,125.3971415,123.679282,181.3882528,96.93378977,102.9280889,3.801139841,0.760838091,1.12632565,2.763396461,2.644265212,39.35042994,32.08273035,165.3882528,0.022983131,0.223965703,0.23459687,20.76940677,0.758040141,0.713893598,0.412707517,0.564303904,0.515006386,0.47490598,0.478279772,0.38670663,
371,122.9068325,16898.661,129.63565,500.64937,2190668.9,1.98E-05,1533.9694,50.03293975,52.80338187,130.8081239,55.46532537,55.37612603,17.92630477,2.782596748,3.917969585,18.48062607,20.54101773,14.10641086,15.39439876,114.8081239,0.156141431,0.483567297,0.454971198,17.30006879,0.901107365,0.902558861,0.297474027,0.488963544,0.478192347,0.55301412,0.352786406,0.369941455,
372,220.8976682,30515.949,308.25359,499.74487,9406650.8,1.7946422,903.93952,101.2414658,87.90472789,186.0303233,72.64034161,86.81818763,5.943938171,1.258107832,1.676031704,6.085837198,7.02854306,37.72962841,23.31513709,170.0303233,0.034958107,0.382998987,0.464277747,18.41473653,0.786048928,0.657683191,0.443569151,0.535456596,0.522819983,0.473396582,0.483058817,0.317060621,
373,334.5367555,31925.606,477.03795,456.55844,15229726,28.766133,629.12718,151.4585271,145.6777334,204.9754769,106.8943743,123.3386287,3.615365076,0.78113351,1.198699335,2.753429822,2.278926072,45.83790802,34.23238582,188.9754769,0.019131398,0.182895794,0.21408262,31.61970137,0.737369671,0.639059072,0.515042009,0.590352753,0.580501457,0.438374894,0.483588891,0.354166525,
374,282.6114325,25896.928,477.95931,499.72786,12377678,11.011841,698.28749,125.7656127,133.5782303,170.2212915,103.7165079,109.7736517,3.355263029,0.786497343,1.015755977,2.042129834,1.947645403,30.66021883,31.43901895,154.2212915,0.02175616,0.166375532,0.114590397,15.45497186,0.776852166,0.73398664,0.455313922,0.595616205,0.485174845,0.491727855,0.401958707,0.406252396,
375,207.7208803,33654.417,276.82084,499.53964,9316243.9,2.01E-07,958.3458,93.20702545,94.174514,207.381849,59.3009087,65.19167654,4.350480108,0.85364187,1.266111803,6.85528249,5.972549114,42.70598243,24.2573916,191.381849,0.022731937,0.501650306,0.496477438,19.37185229,0.627685348,0.570967239,0.387552176,0.485834701,0.493699517,0.400973081,0.517036787,0.286899603,
376,295.4817526,28658.573,474.11999,499.72383,13587603,16.084834,690.52567,128.3673574,135.3588497,179.9949068,104.6622218,106.6976823,3.446289227,0.594939759,0.875244484,2.379179778,2.363682003,38.1075213,30.29330702,163.9949068,0.021014611,0.200445576,0.156898068,24.76405325,0.72219473,0.708417497,0.354376263,0.552554812,0.512856798,0.540376427,0.466294952,0.36592169,
377,180.5759796,25461.416,247.61423,498.86296,6304608.7,0.048547345,1083.6192,82.01397964,81.17404925,166.7555934,76.47423257,76.37956166,4.54500231,0.947703995,1.046030364,4.904726547,4.86887139,32.43438317,23.13066793,150.7555934,0.03014815,0.439069502,0.444814164,16.54802034,0.845954836,0.84700338,0.419276329,0.45594774,0.502677328,0.495228164,0.495564094,0.356139663,
378,251.6238108,35457.573,344.88395,499.54394,12228748,13.478619,825.64242,114.1121099,114.5181024,205.5824633,72.20561385,83.58988007,4.139112563,0.915817548,1.030425118,4.764626068,4.687726917,49.62584448,27.62649255,189.5824633,0.021832782,0.384652459,0.382463152,22.58760603,0.664403578,0.573917179,0.471738931,0.474242027,0.530970666,0.475060612,0.543121866,0.292289801,
379,282.928623,35479.669,382.24343,499.5395,13561870,24.135176,748.03561,128.7664702,106.8100793,201.6987975,76.86250245,94.1563599,4.625743826,0.976429327,0.745685089,4.354962944,6.311704391,32.68941339,36.99351603,185.6987975,0.024909929,0.288870058,0.410127144,25.39568254,0.665583842,0.543334935,0.473257493,0.382887655,0.553972395,0.578980203,0.349896886,0.421094703,
380,169.5882416,23137.744,230.51873,499.99221,5333683.4,0.025635811,1148.168,76.8344178,72.30415917,153.9726804,73.81581854,77.01115313,4.179470977,0.557956037,1.015326984,4.979532977,4.807680999,28.66450152,17.3745545,137.9726804,0.030292018,0.42572259,0.459582744,15.91940596,0.908213357,0.870529912,0.334328379,0.526865637,0.600694378,0.538911022,0.481192258,0.301715212,
381,222.5943814,34175.106,300.04561,500.15593,10254090,6.3658071,908.73137,100.2580147,101.0807626,205.1935337,63.81998762,73.33224082,4.823481753,1.059577814,1.074649812,6.586051727,7.168942476,48.11316973,22.20247398,189.1935337,0.025494961,0.456213123,0.451750642,20.4328562,0.658886719,0.573419574,0.449811376,0.449141088,0.511638093,0.503952186,0.563648613,0.251961389,
382,264.2792216,28515.755,420.3802,501.04191,11987458,5.2516136,759.34556,118.275273,121.3885081,176.0411236,100.6317963,99.34983091,3.798871721,0.640714517,1.225857715,2.98948966,2.203353171,37.30394299,32.61990325,160.0411236,0.023736847,0.243000715,0.223075022,21.50220537,0.751855029,0.761556627,0.368021661,0.549653934,0.541714038,0.412921608,0.47248331,0.41082035,
383,309.3347073,29972.867,478.38865,485.47644,14338679,21.269218,669.1072,139.2950545,140.411972,189.3529244,105.3716438,112.2169666,3.548089115,0.799476196,0.775737965,2.420215953,2.398218487,39.63966417,37.43642177,173.3529244,0.020467432,0.179675571,0.173097917,28.51076338,0.72553751,0.681279154,0.47082569,0.449108067,0.521424054,0.513178589,0.455605973,0.424893592,14.32356
384,199.6397955,26109.928,283.96202,499.4879,7414228.1,0.15020679,983.53236,89.35330057,84.29731837,165.304053,81.76622446,84.86073619,4.720429311,1.100580235,1.311581024,3.643881873,4.384665713,31.4484156,24.33760842,149.304053,0.031616217,0.381995704,0.416964963,20.93319435,0.85013848,0.81913753,0.401038024,0.523451151,0.418627268,0.469191991,0.467574852,0.372654581,
385,319.9259811,30985.748,481.00055,490.99457,14904162,31.838626,659.426,138.4018282,143.2600919,191.7245485,105.1152601,109.3661123,3.567809991,0.885022997,1.014134423,2.504651318,2.078743335,42.10006556,30.91030513,175.7245485,0.020303424,0.196070805,0.167850802,33.40579739,0.683696347,0.657122374,0.514663428,0.511309819,0.518019431,0.44408336,0.475709582,0.344756441,
386,235.9835269,26404.306,370.31822,500.18275,9777995.6,1.0841664,832.06778,106.1959289,107.4415463,165.4507524,97.06669957,95.09406288,3.94469924,0.749515367,1.061956415,3.011454348,2.796863764,34.04716668,27.26005075,149.4507524,0.026394643,0.270161436,0.261600848,21.10043433,0.805938144,0.822656571,0.388156438,0.521267997,0.510491936,0.483545895,0.472291233,0.378013583,
387,276.3156128,31607.685,405.54858,499.93293,12818452,11.754132,746.16227,113.2727111,118.7494833,186.1508128,93.65951756,99.12972115,3.891786752,0.974665535,1.02547458,2.808123481,2.949068791,38.25947619,26.39210603,170.1508128,0.022872572,0.318697374,0.285756172,38.81664618,0.717510821,0.677916942,0.441291116,0.492794235,0.432479715,0.465299925,0.469693562,0.312792644,
388,163.317772,22937.163,220.05791,494.72854,5047504.1,0.023487327,1190.9533,74.62988172,73.61459173,156.4483102,73.60470415,73.03381987,3.520341428,0.605932448,0.826794355,3.290115872,4.153443721,29.19758805,16.72947345,140.4483102,0.025065032,0.454969774,0.462384549,14.05800858,0.894376882,0.901367968,0.302613112,0.512128992,0.431210355,0.541400735,0.488645742,0.283318262,
389,186.4482364,27793.245,255.61552,499.55838,7104384.7,0.19289821,1053.2047,84.22789496,82.34308555,179.7300271,71.47848639,75.56856594,4.102617501,0.953061355,1.138580888,4.436791821,4.306853288,38.21638882,17.49489951,163.7300271,0.025057209,0.472346916,0.484154471,17.9924465,0.810611754,0.766738133,0.42134927,0.471209115,0.448662432,0.411035418,0.547950012,0.252434536,
390,296.0702259,33548.92,425.90727,490.26277,14288729,21.007348,711.72558,136.9510955,127.4259009,198.7028296,94.30634079,102.0943554,4.11974004,1.007190117,1.022570379,3.142672557,3.237520215,46.41523559,30.17858365,182.7028296,0.022548857,0.233123944,0.28646155,22.16803501,0.689663103,0.637053865,0.501753649,0.466336324,0.512750835,0.467739606,0.500740277,0.328220458,9.53723
391,264.9164838,25565.051,440.51208,499.78605,11261714,3.4877664,738.55789,115.474606,119.3581825,163.7804264,104.4067223,105.3548025,3.273046401,0.63619438,0.931352329,2.184270804,2.019227989,34.343557,26.8838051,147.7804264,0.022148037,0.20090859,0.174034001,26.2001188,0.795381254,0.788223675,0.395328744,0.553568881,0.508323701,0.485967978,0.475011009,0.368219313,
392,233.4145746,34853.332,317.67605,499.80344,11072069,8.4762252,874.09528,107.2479944,107.8261997,206.4670053,71.98188982,71.36036756,4.902240628,0.867119601,0.869872822,6.491014041,6.088988646,22.63459136,45.77597557,190.4670053,0.025738004,0.422045481,0.418929559,17.76217516,0.611447402,0.616772881,0.363037208,0.345721427,0.512770876,0.486743049,0.250015508,0.504519093,
393,215.1934542,25883.22,331.2358,506.45345,8573449,0.62808664,911.83281,98.35139854,98.20579819,161.7958062,86.88371888,92.9174015,3.646099524,0.746441769,0.999392294,2.723100192,2.85806725,32.70799145,26.69513206,145.7958062,0.025008261,0.308113954,0.309138228,18.49065714,0.863570891,0.807494068,0.388928948,0.529111559,0.473622708,0.481963658,0.4758966,0.382823685,
394,257.6021192,30618.951,388.4418,499.74212,11893681,5.6313679,787.59485,116.8962711,114.041561,184.1142126,91.41658444,96.86671697,4.118248927,0.819522509,1.068912962,3.340207581,3.367483765,39.2134747,30.22366551,168.1142126,0.024496733,0.287200316,0.304607513,23.80957702,0.752064597,0.709750251,0.40405644,0.503980451,0.507499972,0.48498953,0.476684098,0.366668747,
395,196.8195453,30678.156,262.7743,490.35582,8061431,0.90565353,1000.2247,88.41808506,89.16725203,197.5234042,69.47450532,69.12303435,4.654158231,1.060259553,1.253604929,6.69187145,5.638281894,39.33809582,18.7332,181.5234042,0.025639439,0.500093504,0.495857793,18.48504124,0.702400102,0.705971607,0.451269409,0.465760056,0.495181624,0.421694521,0.512125341,0.242415451,
396,303.1175083,32054.363,449.19463,500.18802,14398648,32.223665,699.08056,128.0667586,141.8865758,191.7358561,96.48693317,104.8883678,3.769192504,0.83644964,0.999232862,2.907869868,2.632778812,35.09334089,39.47002616,175.7358561,0.021448056,0.255281483,0.174918133,19.34435668,0.692064067,0.636630551,0.456089458,0.545368283,0.51343435,0.513896764,0.40258361,0.434201425,
397,288.4989355,28809.679,463.32572,499.88985,13348265,13.310837,704.76919,130.8001539,131.2613575,180.4916516,104.495433,103.6455493,3.615659823,0.738250538,0.991156767,2.520140482,2.305377898,38.38804338,29.73208865,164.4916516,0.02198081,0.186950443,0.184083616,25.97622046,0.718515991,0.724407754,0.428504422,0.52922519,0.523502199,0.482018464,0.464337738,0.35993448,
398,315.5828835,28757.703,486.77181,490.86242,13998439,23.631673,658.34892,142.4826433,123.6325456,182.4239936,105.102673,115.8710172,3.093062181,0.795891359,0.37353343,1.862590065,2.594270834,39.1547682,36.35703191,166.4239936,0.018585434,0.127644458,0.243054916,30.61759699,0.734330176,0.666086017,0.518262181,0.287380658,0.503504152,0.579773641,0.469537914,0.441619989,
399,250.3098718,27287.464,396.46711,500.91056,10818582,2.3457133,792.29352,110.2239029,114.1968679,169.2308773,98.79783768,98.71576762,4.008076098,0.763890667,1.219785983,3.145129607,2.486456463,34.54694076,33.85774959,153.2308773,0.026157105,0.261346778,0.234722395,21.91613602,0.788748497,0.789404245,0.408732161,0.54176851,0.533709643,0.438261847,0.466231901,0.451120456,
400,171.2423014,26376.326,227.81561,505.17,6008938.7,0.14990241,1136.8606,74.60829125,70.02068873,174.7875372,66.59866597,68.76008848,5.527678402,0.935866936,1.78203149,8.237748347,7.036985645,30.62602603,18.94070695,158.7875372,0.03481179,0.513190917,0.543124408,22.0257189,0.803073632,0.777829607,0.384418597,0.582548856,0.559580087,0.446598601,0.482386907,0.312679709,5.37
401,317.0891779,31400.192,477.49337,499.04273,14993384,34.745277,671.37778,143.5492231,136.6378633,191.0972661,101.7463772,107.7364255,3.467886406,0.825959535,0.818376433,2.356685348,2.300110179,44.19554594,31.13607678,175.0972661,0.019805486,0.163609265,0.20387836,29.99073176,0.679533916,0.641752442,0.501581729,0.44803644,0.525154639,0.473285937,0.496605966,0.348866668,
402,208.5772193,28704.938,294.70333,499.44734,8459440.8,0.55787627,951.29093,95.27945868,87.02893186,178.4809974,77.70829138,85.38138913,4.195479162,0.834658781,1.107461633,4.199086854,3.878509562,39.5649891,27.59192292,162.4809974,0.025821353,0.398053216,0.450177547,18.01830196,0.818702919,0.745127312,0.402145108,0.444816535,0.505296927,0.406574508,0.535880884,0.389780651,
403,258.5343207,31334.367,396.63993,516.25385,12428461,11.904264,796.68186,113.0726374,119.9619235,183.4264502,85.66491825,95.63891619,3.601097244,0.923005941,0.594982,2.500622152,3.167383393,41.54281022,29.5123907,167.4264502,0.021508532,0.309797688,0.267745063,18.61047375,0.7398547,0.662696682,0.440115106,0.357463536,0.41762413,0.537792241,0.511753414,0.345497427,16.45385
404,240.1694931,37621.87,304.4077,500.27561,11452387,5.90E-08,857.37443,102.1204828,109.0770556,216.4333689,58.73535285,62.77912322,5.816226175,1.276487541,1.123107391,10.60790908,8.965032655,47.54048343,28.45219665,200.4333689,0.029018253,0.475274987,0.439530074,22.01538197,0.522790155,0.48911585,0.49934779,0.370095105,0.560486558,0.478244954,0.523374702,0.293792952,
405,151.0540152,21159.089,197.33165,500.33827,4175357.9,0.10321751,1281.1266,62.73406879,67.98468562,146.9110065,69.10741174,68.32899512,4.795268749,0.75736053,1.157796651,4.72118692,4.575893575,23.8749896,12.30294219,130.9110065,0.036629989,0.502567484,0.460934164,15.08464395,0.904696178,0.915002645,0.276911247,0.434465881,0.429639921,0.444270232,0.466731473,0.226726622,
406,275.6965247,25844.099,458.16775,499.73371,11840933,5.7094511,714.28784,117.7285583,123.7679309,166.1227579,106.3694596,106.6490027,3.276414729,0.664698798,0.943363933,2.209809666,1.941852933,34.99601808,26.34852786,150.1227579,0.021824904,0.198287436,0.157160279,28.16066292,0.773669547,0.771641643,0.418298139,0.551450446,0.51500184,0.477875699,0.475560844,0.353934814,
407,272.9454317,36145.139,368.47963,493.50517,13318747,20.885599,769.91597,124.8391971,124.152366,209.0220985,84.17090024,79.85982856,6.084453058,0.997123184,1.224068119,6.436048015,7.154334397,24.57668921,31.59276057,193.0220985,0.031522054,0.332188031,0.33586215,23.26703741,0.585170655,0.616759912,0.339593337,0.490491049,0.517421345,0.589840329,0.25104024,0.327580457,
408,330.5803141,27329.652,504.08375,498.28489,13776433,32.463493,632.73405,130.1016048,124.6957858,172.8249205,109.9056736,118.4085669,2.994660885,0.696067089,0.792936418,2.083780262,1.691667032,39.50781536,25.45901435,156.8249205,0.019095568,0.154252192,0.189393647,70.37710447,0.716367926,0.664925701,0.540830543,0.468360874,0.57022392,0.434659489,0.510977297,0.328348997,
409,231.7149331,36242.729,301.08395,498.3005,10912104,12.021412,881.45645,100.7733919,102.3144783,212.861346,60.91333808,66.1523799,4.842530073,1.219044164,1.1456504,7.706126238,7.148510517,48.74266008,29.45448731,196.861346,0.024598684,0.475190015,0.46716431,27.08597641,0.570980722,0.525761005,0.520296899,0.43316382,0.516166566,0.453830292,0.549623884,0.323675154,
410,188.9373769,25784.09,260.95508,499.71691,6728489.1,0.080744785,1039.4926,85.17750061,77.33957992,165.486939,75.85800918,82.62865766,4.847068086,0.793898315,0.988708848,5.257302825,6.057608175,35.0081635,25.15879132,149.486939,0.032424693,0.411106356,0.465295569,18.58237565,0.874667141,0.80299632,0.368689211,0.465638643,0.555752154,0.561933255,0.533465718,0.402808962,
411,294.338586,30556.695,458.05427,499.92313,13996625,18.837811,705.3261,135.7795361,134.2452676,187.2049896,103.7493557,100.9695384,4.024993947,0.922849567,1.202951848,2.7717513,2.58736758,41.496442,37.34596397,171.2049896,0.023509793,0.187824264,0.197001609,22.77951375,0.686077485,0.704966054,0.465078729,0.564306249,0.507008758,0.470375395,0.4772505,0.432704614,
412,212.6522718,28234.196,319.17673,517.19904,9011698.4,1.5915008,936.16352,96.50033765,92.84537546,171.1585708,76.37108752,89.26256041,4.031118178,0.788688152,1.182008207,3.61417573,3.710958535,35.04477196,27.75439361,155.1585708,0.025980635,0.361463877,0.385648512,19.65159654,0.83951664,0.718272011,0.39322939,0.538503903,0.502453338,0.455489691,0.489411269,0.382819742,17.39904
413,265.2087044,39513.621,326.19287,501.17459,12889061,1.51E-06,792.7803,115.9727218,120.489675,219.0203243,58.65527343,71.86857436,4.977780481,1.104748869,1.199965705,6.836534809,6.091139592,48.20349482,42.63939272,203.0203243,0.024518631,0.414405008,0.391597014,24.2293544,0.541977493,0.442332943,0.458876638,0.409023646,0.516349236,0.410634543,0.488600604,0.405023864,
414,291.9148138,25725.342,482.00096,494.33176,12399640,8.8790094,677.77501,119.9671624,127.0779294,167.2205285,109.9264547,111.4795641,3.098699151,0.60604584,0.876925976,2.113859836,1.807477289,33.12698655,27.01220786,151.2205285,0.02049126,0.19007777,0.142071564,37.75895493,0.763781479,0.753140639,0.417291761,0.546570077,0.531309392,0.482229062,0.447835102,0.360059734,
415,88.8605226,11689.429,72.610886,500.32136,848779.79,7.32E-06,1618.1235,26.07946869,19.27868816,114.4932274,41.86335909,42.20043612,19.4956043,7.927119947,1.362808722,29.65126819,55.41663295,3.74374043,2.799344343,98.49322736,0.197938527,0.66987021,0.75595863,36.70158522,0.949812918,0.942226264,0.869177866,0.679203359,0.532189388,0.897080332,0.165836537,0.164089341,
416,241.6351816,26740.153,379.75198,499.59285,10154626,1.7822476,815.21694,105.9336958,110.4527258,166.7264164,95.46158335,99.65838056,3.669628411,0.752205445,1.008146258,2.727862947,2.532865518,34.35389856,28.1308714,150.7264164,0.024346286,0.279640898,0.248911068,20.72972997,0.824866478,0.790129837,0.407859218,0.522855809,0.497421274,0.474564374,0.47791141,0.381262762,
417,314.3969927,30672.399,478.78698,498.86397,14685545,31.240422,670.35224,135.731084,140.4955977,188.3335867,103.2986491,107.4760377,3.498961856,0.867944682,0.994564641,2.454834004,2.037521999,41.27145366,30.30264618,172.3335867,0.020303424,0.196070805,0.167850802,33.40579739,0.683696347,0.657122374,0.514663428,0.511309819,0.518019431,0.44408336,0.475709582,0.344756441,
418,183.8060961,27909.538,242.73176,490.54476,6774531.3,0.16757947,1063.1219,82.36924203,77.30674141,184.4130971,68.6671457,74.40130982,4.406078743,0.98561203,1.122537767,5.352226735,6.378354508,33.78473083,17.41932249,168.4130971,0.026162328,0.497770017,0.528637602,19.06761207,0.809563027,0.747169405,0.42245558,0.513469037,0.4704918,0.503825493,0.485910185,0.25998719,
419,260.1666931,38033.389,335.07558,501.37431,12744060,25.13795,812.81483,117.5024508,115.8785472,214.065025,66.23905029,73.73222526,5.283288161,1.169636572,1.433093579,7.299511859,6.14613163,47.09037146,33.10615847,198.065025,0.026674513,0.390489718,0.398913252,25.16179158,0.566807568,0.509204691,0.507648473,0.477496297,0.563902541,0.431932108,0.481695923,0.334784437,
420,141.9346119,21563.491,179.57114,500.99727,3872180.8,2.46E-06,1323.2356,61.61489736,61.99201807,155.2249712,62.47303433,64.34621889,4.554635049,0.863711455,1.611424628,5.246505631,4.148066767,24.17085984,13.26695808,139.2249712,0.032714211,0.5424761,0.539675775,17.95057572,0.906702291,0.880307256,0.335610862,0.534141107,0.434960137,0.337630371,0.461658999,0.25068465,
421,318.738625,35244.633,434.23982,499.76516,15304623,46.84361,687.65184,143.4770226,126.2041845,200.4934596,96.0022294,98.70988935,3.553679186,0.789468828,0.948068764,2.695109426,2.862091503,48.07591483,30.38219056,184.4934596,0.019261817,0.207045447,0.302507253,31.7845798,0.619378272,0.602388426,0.46607795,0.501385858,0.523351522,0.467904557,0.502691837,0.32981349,
422,221.9138443,26597.484,343.25753,507.5727,9129786.6,1.1713627,889.29439,101.1880754,101.9209114,164.966813,87.11391707,94.06395062,4.15116117,0.745871825,1.035656615,3.324017819,3.114329474,33.95391439,31.21712397,148.966813,0.027866349,0.301262853,0.296202378,18.07202157,0.847751981,0.785114758,0.367655936,0.467935131,0.511287976,0.466836345,0.48192127,0.433994681,
423,257.4225368,26438.672,416.87693,499.00928,11021673,2.8126472,764.56462,111.9888889,115.512924,166.2474603,100.8099406,103.6408961,3.455702472,0.650169541,0.916727119,2.43591233,2.392918866,34.73549693,26.85297797,150.2474603,0.023000072,0.237090075,0.213083039,26.39668882,0.805220067,0.783225446,0.381531949,0.541573818,0.506872338,0.510169217,0.477135742,0.363181256,
424,264.613323,34027.591,381.37437,499.78114,12977251,14.237898,786.49403,125.1895249,124.1948821,199.9731968,81.48942688,93.05392556,4.305061207,1.08702881,1.101254263,3.735020336,3.729188884,46.31510712,27.01182857,183.9731968,0.023400481,0.303217988,0.308753988,14.23427316,0.703320033,0.615913257,0.502394191,0.472150596,0.497406214,0.45821406,0.503742372,0.285946956,
425,203.383897,32092.943,274.81302,502.08009,8819558.6,2.4678164,976.47469,92.22055048,87.01292243,198.9203039,60.0385613,72.08587619,4.811108539,1.021009911,1.177804688,6.477864081,7.722499976,43.12345851,21.02796821,182.9203039,0.026301665,0.482224653,0.511463054,18.94279603,0.708865129,0.59039641,0.416239389,0.472035557,0.490150935,0.481375045,0.545289194,0.270455446,2.28009
426,225.8110288,35217.785,300.16493,499.93652,10571144,8.8648736,899.30788,100.8770035,103.3649543,209.6232858,62.69228517,68.59642701,4.745791552,1.079482749,1.148934625,7.213989289,6.423041667,47.43770746,24.16587521,193.6232858,0.024510438,0.465913057,0.452740758,19.08112024,0.607556038,0.55526327,0.476321286,0.434620605,0.522462966,0.442972872,0.541053791,0.266160523,
