,Leq,Mode1_Q-factor,Mode1_R_divide_Q,Mode1_frequency,Mode1_shunt_impedance,Mode2_R_divide_Q,Mode2_frequency,R3_left,R3_right,Req,cocave,concave_L,nose,r0_left,r0_right,r1_left,r1_right,r2_left,r2_right,random1,random2,random3_l,random3_r,random4,random5_l,random5_r,random6_l,random6_r,random7_l,random7_r,random8_l,random8_r,shunt_impedance_divide_delta
133,255.2120139,27352.369,404.00319,499.65586,11050444,3.0049351,774.99328,115.2897435,112.25553,170.4169707,99.07747213,99.35344259,4.361065865,0.986396706,1.24952432,2.860856131,2.257930597,30.78572794,29.72290695,154.4169707,0.028242141,0.231688059,0.251908612,24.63252689,0.778595342,0.776432666,0.423128793,0.445330313,0.465452394,0.356616662,0.407382073,0.396789652,0.331942506
134,278.3102976,28571.209,441.24578,499.63387,12606926,8.3010214,724.79164,122.1916191,120.7568853,176.3413214,102.1118328,103.7532904,3.677708534,0.66402693,0.959530073,2.928870247,1.749917883,34.99217969,29.16977985,160.3413214,0.022936748,0.220038292,0.229196345,33.9270595,0.745594333,0.733798452,0.424426758,0.39355709,0.574592023,0.337061041,0.441460262,0.368156245,0.219933489
135,185.2868714,26078.667,253.52407,499.64497,6611569.7,0.18337494,1055.8148,83.78665512,85.3060834,169.7370856,79.0343003,72.707943,6.840577762,1.621791393,2.275397788,8.00136132,4.864150387,27.4732193,25.91103542,153.7370856,0.0444953,0.429621191,0.419277662,14.67470462,0.784814838,0.853102,0.508306288,0.509672351,0.533580472,0.347360323,0.40796841,0.387134,0.651376939
136,264.0068818,33957.917,369.95365,499.67274,12562855,13.069713,787.40074,120.8204157,114.9755424,197.934611,79.90628847,90.76645086,6.314063829,1.43460989,1.997692771,5.312992701,4.433238616,38.99305847,41.38719944,181.934611,0.034705127,0.31203713,0.345318391,22.36605039,0.687606704,0.605334891,0.432692053,0.485675211,0.474895265,0.348560943,0.436309495,0.461560465,0.223104968
137,228.1874771,28985.083,332.32364,499.64507,9632428.4,1.4728495,869.98389,104.4703853,99.30342422,178.3123245,85.16659023,88.29211413,6.229233852,1.313177195,1.922043473,5.505672665,4.052963388,24.45873915,30.93688638,162.3123245,0.038378071,0.330674548,0.363778461,19.24670663,0.773855912,0.746461561,0.427702186,0.473387012,0.507113155,0.348203186,0.318894597,0.411574064,0.433987073
138,292.7859514,32914.336,427.58579,499.6555,14073702,22.918412,721.47884,138.1269403,123.3137851,194.523963,88.83462502,103.6408609,4.547842701,1.010776953,1.314596847,3.323549421,3.00859605,45.92162994,31.03924798,178.523963,0.02547469,0.206058049,0.29120281,16.53207078,0.707963346,0.606823002,0.463511425,0.469469757,0.520499071,0.384285287,0.508393695,0.344822921,0.11437998
139,243.4012143,28805.992,369.86649,499.64842,10654371,2.4843143,823.3676,112.4935591,109.5854,176.5876634,94.32840452,93.17277641,4.988795982,1.038641839,1.505900164,4.073923389,2.72661298,42.06393827,32.75675017,160.5876634,0.031065873,0.277028419,0.295718524,18.41409601,0.76559007,0.775085735,0.435531361,0.458399866,0.521974971,0.341499733,0.53733279,0.424450601,0.360445082
140,214.7501581,31194.444,298.31861,499.66282,9305883.2,2.0075921,929.21337,98.57673912,98.31181534,192.1829213,76.78144129,74.06149399,6.586495881,1.446893836,2.09995315,8.332232888,5.349536415,31.48614913,33.49394873,176.1829213,0.037384417,0.418756976,0.42031906,17.5966799,0.689745653,0.715076924,0.477144354,0.493705955,0.539603034,0.354216692,0.388956975,0.417740281,0.457486225
141,269.92847,29268.321,407.03796,499.6448,11913317,7.5972165,747.57856,119.451571,107.7704884,178.2134098,92.94219929,102.2527156,5.242847645,1.109927551,1.702699474,3.82412902,3.094173207,24.06945903,29.3354901,162.2134098,0.03232068,0.239019283,0.313435036,31.02532803,0.757628238,0.688643175,0.431444881,0.503783829,0.5093158,0.355346208,0.30443208,0.379369485,0.26984763
142,192.91788,26790.57,271.65649,499.65021,7277832.4,0.84464934,1018.5058,89.51746334,85.62595653,171.6284433,83.34723113,75.12044792,4.419183481,1.05519978,1.489385542,5.066495454,3.043678111,27.34998702,28.89448763,155.6284433,0.028395731,0.407989541,0.433725444,13.88295336,0.778781603,0.864069532,0.521357722,0.50638874,0.542009101,0.33444943,0.384836022,0.429154625,0.603430718
143,179.1883232,26516.388,242.39929,499.6631,6427553.8,0.34386713,1090.0813,81.25349285,82.39143526,174.7867096,76.55324043,67.03979129,6.683878899,1.55990412,2.149032476,9.104660425,5.114008437,25.40070286,24.40437993,158.7867096,0.04209344,0.465798944,0.458317542,14.40545265,0.748260714,0.85444452,0.50992462,0.485748901,0.542318507,0.338084457,0.373120375,0.364702295,0.664619264
144,244.1240929,33034.582,344.39839,499.64844,11377057,6.8741699,835.46613,106.8224037,113.1396891,195.7843493,81.01297797,82.97534792,5.895075851,1.183428745,1.840436584,6.534281355,4.109311456,36.00411368,35.24597444,179.7843493,0.032789705,0.385687216,0.349357859,17.84471462,0.679780082,0.663703259,0.426503214,0.479253629,0.529314946,0.348572558,0.42605489,0.400548946,0.308438475
145,293.8072974,31596.259,430.61176,499.63957,13605721,19.240647,709.45213,134.0421905,113.9545388,188.269586,93.58820674,102.7395274,5.136463953,1.153592842,1.406597344,3.640527698,3.531098591,34.65168963,33.40851027,172.269586,0.029816429,0.197991464,0.318180996,25.72291642,0.699366751,0.637072037,0.46434877,0.456455477,0.516335727,0.400060958,0.400960983,0.401966627,0.148057267
146,204.7738139,28417.464,287.28897,499.63494,8164024,0.49958259,963.85236,90.20381394,92.82821301,178.4851806,80.72474154,77.9265177,6.07244403,1.425464164,1.949831581,6.778552963,4.332495152,28.49558144,28.38337728,162.4851806,0.037372295,0.423296236,0.406517557,19.11738784,0.761098465,0.788428364,0.485365276,0.491149603,0.51635792,0.346237836,0.394905343,0.388765917,0.539657767
147,269.3946687,32143.279,393.33,499.6305,12642916,10.648203,764.79882,124.274099,115.6660049,190.5100014,88.98659942,95.46758184,5.682692829,1.250173841,1.712952103,4.433620379,3.567892114,38.21950619,36.02051678,174.5100014,0.032563709,0.263898121,0.314885691,20.84647067,0.708756282,0.660641132,0.437256925,0.468264184,0.496870792,0.356275414,0.441080662,0.422044218,0.217343543
148,216.8281149,27183.047,318.67646,499.6457,8662597,0.58873212,906.62489,93.30340151,101.2299002,170.1398482,88.4773768,85.55442828,5.724969794,1.330080537,1.901184394,5.510827653,3.099234548,25.03170824,28.87898419,154.1398482,0.0371414,0.371333909,0.317926199,14.36831442,0.789145156,0.816106129,0.489064388,0.491850019,0.524950682,0.324821897,0.357268881,0.396918653,0.50377899
149,248.7939165,27779.422,390.39773,499.65345,10845023,2.5261642,796.53841,113.445656,114.7447345,172.9165999,96.28018891,97.51009247,4.492216021,0.940449969,1.346232231,3.530866316,2.243057414,35.07067932,28.63583857,156.9165999,0.028628048,0.255725015,0.247202241,19.30444741,0.783862354,0.773975427,0.447593119,0.454603281,0.532273838,0.340785447,0.458703479,0.371977964,0.346725204
150,237.3153976,32987.53,332.07967,499.6685,10954488,5.6356481,855.53066,109.6464643,105.045464,196.6041254,79.0298384,79.69178072,6.124004649,1.341222332,1.957007512,6.871915422,4.631242638,33.54717184,35.55070155,180.6041254,0.033908443,0.37158191,0.397951677,18.02246904,0.671610705,0.666032118,0.469639958,0.485832156,0.533662625,0.342235055,0.386190992,0.419958641,0.338847781
151,275.0832923,29987.27,418.27645,499.675,12542969,10.573709,739.34117,126.8500552,116.5011918,183.0801693,92.52513359,102.3488918,5.151472462,1.00233056,1.545457014,3.685984076,3.024343511,29.07696009,31.59773487,167.0801693,0.030832339,0.216630173,0.280540176,21.38318182,0.744130194,0.672706312,0.398014813,0.473029332,0.511144672,0.365783588,0.351175238,0.384561521,0.224536023
152,175.3031648,25173.34,236.23839,499.63825,5946909.5,1.1800994,1113.1016,81.25256342,73.104015,166.5686156,77.27372289,70.17259543,5.278215961,1.232705846,1.7132667,6.504124459,3.933172873,28.33186749,23.22380572,150.5686156,0.03505522,0.44075752,0.496842082,12.79803792,0.800585609,0.881601002,0.511837887,0.479895226,0.543711136,0.323619016,0.429131477,0.389012433,0.699207839
153,256.2497607,34078.07,358.30067,499.67438,12210195,11.122671,806.32886,114.2101023,116.9736557,199.1504057,80.94694752,85.02183951,5.972605186,1.386114147,1.816489913,5.988563462,4.366570893,34.58311659,40.12487434,183.1504057,0.032610385,0.355392707,0.33979508,22.30244933,0.663585709,0.631781644,0.468965399,0.480761941,0.505126284,0.367385556,0.39044217,0.441877283,0.248483417
154,278.7737688,33255.74,400.87593,499.66544,13331426,16.329811,748.4766,128.2833943,119.3691821,194.8833274,88.03265674,95.3818998,5.551174054,1.166911786,1.682606702,4.547734341,3.429459391,37.44258754,36.47516169,178.8833274,0.031032373,0.259898456,0.311326953,22.20698015,0.684296089,0.63157059,0.437108052,0.463414242,0.519089371,0.345923731,0.417486062,0.411641068,0.167796341
155,209.1025527,31363.72,285.71484,499.64084,8961080.2,1.894361,952.89,95.87780582,94.72628354,194.4423198,69.98448592,73.43141402,7.265929755,1.372867968,2.347040627,9.464892584,6.397036644,33.35142493,39.67713052,178.4423198,0.040718647,0.439888843,0.446615952,17.34694111,0.702348327,0.669379546,0.402027054,0.491005614,0.53001684,0.342125649,0.417732141,0.496651209,0.482299262
156,185.5872649,27503.254,252.92318,499.65437,6956210.6,1.3850016,1057.8739,87.45871794,82.81345671,178.8992799,78.57626192,66.95345394,6.134245167,1.345435055,2.007028953,8.142621128,4.379851651,31.69818087,27.65745892,162.8992799,0.037656675,0.442103157,0.471735155,10.66982905,0.721530693,0.846785063,0.473157534,0.473156544,0.536450785,0.308507208,0.434407883,0.408312678,0.626575567
157,251.1279073,30701.14,376.97325,499.65682,11573509,4.9848164,804.5904,116.5832887,115.9175734,186.0067514,89.76750691,92.72761517,5.089948311,1.072635214,1.536250864,4.409309838,3.052299118,34.26936856,33.88390418,170.0067514,0.029939683,0.293078167,0.297114841,17.96132992,0.738489132,0.714914626,0.443987287,0.468565596,0.525355838,0.355862816,0.411131394,0.404524279,0.294301212
158,170.3110258,24199.481,227.9824,499.62599,5517055.9,0.29963646,1144.1485,78.09050625,74.55071276,161.7497809,75.11209114,70.93278149,6.043242468,1.446443711,1.972647026,7.219101827,4.372513304,27.28545354,24.51036044,145.7497809,0.041463132,0.441039001,0.466376351,14.13001335,0.832979323,0.882057879,0.525647681,0.487337493,0.544658991,0.330193222,0.434662243,0.40911888,0.730141367
159,229.5498763,31140.883,329.90506,499.65838,10273535,2.7745272,878.16984,106.9066974,105.6731217,189.1057597,80.37019347,85.1693751,5.994874422,1.327528349,1.921144615,6.033730862,4.259495401,40.84699826,39.30020268,173.1057597,0.034631282,0.360264909,0.367646688,15.73648148,0.742055509,0.700241662,0.462392817,0.493931648,0.521091401,0.351196605,0.497974915,0.476086502,0.387851159
160,267.4104422,28121.767,422.85709,499.65033,11891489,5.9216542,746.37079,121.477215,118.0359149,175.146671,97.95874306,102.3238124,4.636910511,1.026011027,1.411236029,2.860768317,2.195934372,32.20667821,27.65479434,159.146671,0.029136082,0.213789378,0.236061757,24.45601228,0.765294067,0.732647104,0.401681198,0.453579854,0.449139273,0.329008244,0.411032291,0.352898551,0.271418437
161,201.6459313,27353.191,285.44994,499.64837,7807966.8,1.8843305,977.64093,93.63464578,86.64210415,172.9714782,86.78450207,75.6251667,5.007045276,1.178443592,1.58832704,5.330173343,3.654123125,24.67573377,30.38850305,156.9714782,0.031897803,0.383838415,0.429852746,14.37663974,0.750078776,0.860761251,0.493741655,0.498859403,0.523319362,0.364112558,0.336670927,0.450576713,0.565280689
162,291.2948572,32591.734,421.59773,499.63947,13740601,20.302789,719.32048,135.7959671,117.0671067,192.3677487,91.64598336,99.84176865,5.453737749,1.13967547,1.618566467,3.980075483,3.512753068,38.6414599,33.77456169,176.3677487,0.030922534,0.205472001,0.315052604,19.70292289,0.685503133,0.629231729,0.432584298,0.470041959,0.51692318,0.368607149,0.433664127,0.392506842,0.138350906
163,266.3520712,34381.219,372.17968,499.67126,12795991,14.558989,781.28767,120.0417114,117.2235966,199.4222032,86.08502286,83.93146292,6.02833167,1.244350131,1.890827334,6.30929584,3.949451678,36.37690853,33.57817787,183.4222032,0.032865878,0.323304067,0.339190269,26.26864846,0.630229474,0.646400251,0.461213663,0.476245316,0.552448213,0.341396528,0.39805981,0.374302783,0.206327816
164,181.6630661,26396.216,246.52708,499.64844,6507382,1.5155488,1077.2814,84.36500409,77.0150103,172.6304777,78.88441775,68.89241602,5.468029544,1.269011204,1.721990509,6.798019392,4.196615182,27.78283226,24.93118041,156.6304777,0.03491038,0.441891785,0.490514931,12.93305791,0.758463649,0.868469518,0.489867075,0.471369262,0.526242221,0.331904353,0.400090799,0.395882608,0.658874592
165,240.4120109,30078.115,354.82356,499.65584,10672424,2.973907,833.83243,110.9978332,107.0083361,182.9313492,87.66062899,90.04987722,5.68539028,1.237049859,1.711018124,4.932232278,3.616422964,29.21366329,34.0133495,166.9313492,0.034058254,0.311624094,0.33636578,18.41634457,0.749129604,0.729253324,0.443474771,0.466181502,0.50936559,0.35443602,0.362377098,0.427272355,0.359145935
166,276.3067012,28285.94,434.90986,499.63936,12301834,7.7709924,726.88973,125.9951698,114.7524572,175.4109538,100.641984,103.5068183,4.409792428,1.002145003,1.126326629,3.004787499,2.702115163,33.1943961,28.23570176,159.4109538,0.027663045,0.187134027,0.259667113,24.31636159,0.749216851,0.728480225,0.470205698,0.436520972,0.516691392,0.41488519,0.419505463,0.365065371,0.241888805
167,215.9887196,32287.393,295.64672,499.68995,9545661.8,2.9876589,927.72288,100.4016067,96.98956151,197.5888938,71.53165287,72.53095747,6.883311362,1.589252774,2.198860722,9.004655252,6.146896648,35.74608701,39.27707168,181.5888938,0.037906015,0.425309682,0.444839941,15.18550619,0.671618014,0.662364711,0.49401816,0.49026385,0.532638806,0.348415964,0.427636297,0.480687727,0.440231053
168,191.4888274,28218.785,264.67421,499.65944,7468784.6,0.40570122,1026.0792,88.33003192,88.40749073,181.4554247,76.37415065,71.36119185,6.063834282,1.318574417,1.876682722,7.847737041,4.777414305,27.59481265,27.89322048,165.4554247,0.036649353,0.445830036,0.44534407,14.67384594,0.745330083,0.797687799,0.470328258,0.471308887,0.537665557,0.343344021,0.377436251,0.386770653,0.589689237
169,250.5613226,34308.785,346.55479,499.63423,11889874,10.199784,821.48138,114.9781264,109.2306036,200.6535899,76.06678619,83.40759913,6.120627311,1.325772406,1.873231882,6.405857676,4.976252831,34.36334767,36.50747244,184.6535899,0.033146538,0.355983765,0.388176827,20.60506992,0.665765955,0.607171014,0.449695057,0.477559889,0.518324091,0.359133216,0.382872488,0.411475776,0.271534657
170,223.2695324,27999.104,327.22899,499.66075,9162118.4,2.8060953,893.0526,104.148627,95.71489291,172.9568442,93.8538212,83.80763013,4.842230647,1.011519464,1.389020969,4.452047591,3.228590687,37.03867726,36.18843916,156.9568442,0.030850714,0.315327932,0.370771218,14.97227841,0.750730556,0.840722155,0.447448711,0.460597611,0.533141242,0.377209974,0.486787925,0.511694006,0.467831963
171,261.088276,29133.998,394.75456,499.64602,11500778,5.2025854,768.25356,119.2102386,105.5668757,177.7485658,92.28642546,99.48564375,5.631121515,1.308025052,1.815295414,3.931518391,3.25285649,28.48800684,28.7066654,161.7485658,0.034814043,0.236406674,0.323798336,22.66779878,0.762084344,0.706936572,0.45161986,0.490088414,0.485662569,0.342224072,0.360224158,0.376014824,0.299535148
172,291.338164,30852.139,431.13169,499.60501,13301335,16.227098,711.49982,131.746104,112.1955427,184.911924,94.38380367,104.7384443,5.030337783,1.139027792,1.374835725,3.488363501,3.332271846,37.17397018,32.03626325,168.911924,0.029780833,0.196089646,0.315386522,27.84595598,0.719016299,0.647932989,0.464574986,0.449889844,0.512604685,0.392498338,0.441767999,0.394859052,0.169961778
173,211.5489289,27526.013,306.34152,499.6721,8432360.5,0.49431508,932.34754,94.16537391,97.92055353,172.5223995,87.32273556,81.96857239,5.624182128,1.257930578,1.777601224,5.701915791,3.429764372,30.10217581,30.3981,156.5223995,0.035932123,0.375967619,0.351082105,15.70782187,0.774937248,0.825555922,0.477174233,0.481295049,0.53127263,0.343305211,0.418672134,0.419208202,0.520347485
174,197.5475395,28605.198,275.20406,499.62752,7872266.4,0.42505427,998.1852,90.90758963,90.41446746,181.6860205,76.41871972,75.79996205,5.604712998,1.253414345,1.753278322,6.728714513,4.487165247,30.17880647,31.401952,165.6860205,0.033827314,0.432116147,0.435196595,15.73236025,0.767409832,0.773674225,0.475533628,0.483866741,0.529716168,0.353495261,0.4085578,0.427529931,0.560653501
175,274.3908443,32971.421,397.32555,499.66763,13100388,13.720849,756.97258,126.5392238,116.299806,193.3634248,90.74921076,93.46515523,5.019517288,1.173688422,1.567190806,4.239751828,3.083826221,42.4975811,29.80461445,177.3634248,0.028300746,0.265774894,0.325187599,21.31239657,0.681255641,0.661459467,0.494020451,0.474979057,0.526689719,0.342666963,0.476387748,0.344640023,0.184422514
176,229.6190228,28396.739,343.61328,499.64075,9757496.7,1.1879812,865.20392,101.1013847,104.8622854,174.7333173,90.95843103,89.68159745,4.379146391,0.884899042,1.394433949,4.264792037,2.539125558,35.50700566,29.30854306,158.7333173,0.027588073,0.345003869,0.320638472,19.89445188,0.781133866,0.792255188,0.453429456,0.485854675,0.554349363,0.344606547,0.476631193,0.387073681,0.424986791
177,225.9716524,32385.381,315.97368,499.66516,10232928,3.7290881,891.15177,103.7969675,104.3148924,196.0531791,76.74767401,76.55676225,6.393049933,1.303628999,1.818110503,7.51310123,5.366136561,31.67360767,36.18918108,180.0531791,0.035506454,0.402298225,0.399315819,17.34186765,0.677578461,0.679268158,0.423529817,0.453454765,0.5185381,0.372840206,0.375548528,0.427876353,0.390773358
178,283.7459123,33623.194,399.53047,499.65866,13433491,19.169944,740.73502,128.1194161,114.5962483,195.0826423,85.04104371,97.87903122,5.553682416,1.373157032,1.754584165,4.102893607,3.697801827,38.44852144,37.82632513,179.0826423,0.031011841,0.261682798,0.339613121,27.5070801,0.689906194,0.599416873,0.46797986,0.485053955,0.471661814,0.348666952,0.43097639,0.432181442,0.160451444
179,237.5419643,27315.659,366.9157,499.61539,10022544,2.3000896,830.57385,110.7542604,107.0827703,170.8445224,88.5807218,98.72138013,5.224151743,1.065669383,1.68191251,4.023619331,2.737461234,30.72442618,28.66107676,154.8445224,0.033738047,0.259764831,0.284303536,16.0334436,0.831191073,0.745811142,0.429010425,0.480274923,0.524512768,0.32965603,0.412964232,0.381410338,0.405913209
180,264.4243082,32290.801,381.47062,499.6423,12317992,9.3845976,776.58885,120.7697796,109.3840212,190.4761052,87.4834556,93.10541051,5.668557779,1.22295277,1.698698877,4.851683597,3.807277704,34.42373348,35.83882505,174.4761052,0.032489021,0.284571209,0.352019368,22.88474905,0.704212189,0.661689965,0.450876192,0.465125153,0.521502356,0.355720969,0.399600763,0.430978047,0.240726028
181,206.5931613,29756.51,283.97321,499.62771,8450051.7,1.1094972,958.48789,94.66011735,91.18226115,186.11036,76.26524268,74.24894127,7.771598793,1.679264133,2.362392594,9.254799541,6.447357841,27.51449502,29.96795968,170.11036,0.045685629,0.416897624,0.438321073,17.2729266,0.718793796,0.738313332,0.455718551,0.475404217,0.525854173,0.360591109,0.357813187,0.402561865,0.519074374
182,280.5786338,31212.009,416.28977,499.61813,12993240,14.739882,736.50098,129.9173284,118.3949939,187.7341546,88.70146635,103.2357785,5.66427157,0.961834519,1.701451246,4.068068852,3.42990508,39.47231167,28.04720758,171.7341546,0.03298279,0.217694828,0.287077273,20.74397692,0.735877691,0.632275275,0.34616014,0.470816584,0.50945457,0.361995577,0.463447564,0.329006585,0.192133199
183,181.2349235,25725.017,247.37712,499.64545,6363780.6,0.61593699,1079.033,84.02440499,78.30112249,168.2364531,78.0137116,72.75224451,5.635530216,1.234656434,1.903336502,6.598365048,4.184189138,25.52015604,28.58421512,152.2364531,0.037018271,0.426849413,0.465889293,13.18611348,0.802850169,0.860912567,0.473486386,0.509244334,0.53729537,0.336784621,0.37865141,0.453346815,0.66920857
184,233.0272249,33450.185,319.13112,499.65423,10674995,6.3446272,869.48115,107.9520829,103.1358556,200.005499,75.23717741,73.67723698,7.910459104,1.818521923,2.755883105,9.765736613,6.964681865,28.93818607,26.15394406,184.005499,0.042990341,0.38696693,0.414317089,17.12305918,0.632348748,0.64573723,0.499540639,0.555321075,0.539800623,0.372642712,0.328957853,0.308077145,0.358960919
185,263.3978289,29098.842,407.71383,499.64188,11864000,5.3085319,765.34869,120.6399435,114.0503842,177.8820987,95.2976187,101.5953212,4.45895821,0.913567847,1.347749885,3.438371038,2.401401723,39.77312285,29.62171997,161.8820987,0.02754448,0.233658132,0.275517031,22.11794193,0.771421098,0.723602158,0.446285292,0.462590199,0.540913175,0.346599482,0.499474416,0.374595322,0.273396626
186,194.8198593,27278.425,270.72789,499.69262,7385030.4,0.26370906,1007.0076,89.83876945,89.78417035,174.9756734,78.38391855,76.00737715,7.249708219,1.623549959,2.369119069,8.201294819,5.045486453,26.17919682,26.14608476,158.9756734,0.045602626,0.407887968,0.408247822,15.14232037,0.780283668,0.804680989,0.484445442,0.492938188,0.537725162,0.3370605,0.36775033,0.36999149,0.595716435
187,247.8789838,30093.982,367.40196,499.67622,11056588,4.0130715,811.76208,114.8126087,105.1251812,182.2796646,86.1497965,95.84925296,5.296737584,1.367120588,1.660589986,3.651822009,3.680640031,31.63288177,33.33287579,166.2796646,0.031854392,0.286802577,0.346979316,18.2537664,0.773355219,0.695095608,0.455342715,0.503729831,0.433160673,0.377619057,0.392342973,0.421609609,0.331500365
188,288.0002553,32424.763,418.02245,499.66061,13554279,18.211767,724.81597,132.191731,117.5637258,191.327778,92.95670563,98.21524552,5.561126532,1.123528295,1.604152882,4.091305375,3.492834248,38.13094373,32.52368559,175.327778,0.031718457,0.221332754,0.307498117,23.61679321,0.682049712,0.645532106,0.409170304,0.456150564,0.506238606,0.367624897,0.432013971,0.380340657,0.151759184
189,212.0535419,29432.145,300.89774,499.6594,8856065.7,0.96682331,935.30875,96.46444294,97.25222957,183.0654692,79.5207572,80.47845465,5.923506881,1.332549092,1.798824256,6.338867865,4.414199784,26.17742706,33.3942467,167.0654692,0.035456201,0.401369814,0.39648104,17.5490828,0.759039004,0.750006404,0.461795529,0.47242864,0.512859097,0.357203327,0.343474377,0.434644762,0.489856414
190,187.4487099,26691.902,256.96433,499.6472,6858866.6,0.15915352,1044.5218,85.87882645,86.10415556,173.2385227,76.52631987,73.71095314,7.505910397,1.717089875,2.444614241,8.808247297,5.565212436,25.37492145,27.89034567,157.2385227,0.047735824,0.426452093,0.424947216,15.24039874,0.786465302,0.816504098,0.49304649,0.499354814,0.536017308,0.34777458,0.367789846,0.406870884,0.633580728
191,278.1033991,29503.761,426.35362,499.68611,12579035,9.3416955,731.48128,127.3628744,112.1771358,179.6731293,96.11856587,104.2794209,4.659461908,0.869970707,1.439879495,3.036346407,2.626004928,36.59626859,31.11336675,163.6731293,0.028468093,0.199044481,0.294544062,23.37765023,0.749932732,0.691243373,0.361294712,0.477115851,0.483218142,0.352310978,0.45079586,0.393937282,0.221940607
192,240.5556213,31822.754,347.53645,499.61201,11059567,4.7561122,841.4066,110.2829988,111.6813438,191.3566931,82.53540859,86.47145049,5.862930426,1.262827085,1.797472451,5.737558303,3.956417174,34.75865661,33.88064879,175.3566931,0.033434312,0.349338895,0.341088769,17.1929336,0.718931032,0.686206443,0.444981444,0.472550364,0.515953319,0.351217092,0.413809114,0.396221507,0.331285988
193,219.458011,30961.986,308.01383,499.64351,9536719.9,1.9858842,911.07939,100.2202878,96.44753011,189.2813204,77.82586442,79.30222236,5.98201174,1.317694554,1.766106603,6.681270048,4.700823752,32.77085779,35.04949843,173.2813204,0.034521965,0.40095217,0.423503116,19.01743548,0.722709752,0.70925517,0.457125913,0.452325468,0.518128047,0.347292486,0.409166615,0.447474176,0.440874538
194,259.5077925,29647.976,384.59477,499.67506,11402457,4.9840476,776.90014,113.732927,104.1588688,178.2163825,95.26051989,95.55565249,5.321842759,1.164086712,1.615517335,4.214331472,3.159539629,30.41454349,32.01950962,162.2163825,0.032807061,0.275099521,0.336121773,32.04193843,0.736437635,0.734163078,0.447533959,0.466970892,0.511238152,0.349930525,0.386346943,0.424037785,0.306610616
195,201.2770837,29478.23,275.10432,499.64852,8109588.5,0.75427657,980.84677,92.01432165,89.73180935,186.01699,72.61843792,74.77967091,7.601661565,1.606210831,2.390899428,9.00031747,6.390057037,24.97407249,30.147544,170.01699,0.044711188,0.433462823,0.447516375,17.24844042,0.743052011,0.721576809,0.432517373,0.482377563,0.511470872,0.347972851,0.331807179,0.405481129,0.543575106
196,286.983362,30063.618,429.82507,499.642,12922097,13.0674,715.3132,127.5741074,111.0759735,181.4376329,96.07448087,104.5266795,4.959954496,1.123789698,1.422993009,3.372895328,3.077263486,33.23265496,31.27529218,165.4376329,0.029980812,0.205035188,0.307841597,31.8351472,0.728451146,0.669547393,0.452113497,0.461705045,0.498859061,0.378615446,0.405841835,0.395043901,0.197252858
197,232.8067236,29213.981,343.14482,499.63304,10024626,3.6135628,866.30183,104.6505213,99.50806902,177.3221668,96.82311193,84.54336441,3.429132196,0.664598313,1.355067351,3.393560801,2.209664692,42.8430919,38.88742659,161.3221668,0.021256423,0.33720622,0.369775435,23.50568098,0.726296587,0.831789653,0.427164514,0.621231356,0.546288445,0.36390309,0.54805641,0.528473026,0.405763382
198,264.8429848,33149.672,381.19242,499.64368,12636404,11.191133,779.80432,120.7888493,117.8744683,194.8591965,87.03335717,90.405138,5.448008542,1.26071952,1.606383817,4.655487573,3.729262864,37.0989809,35.37240267,178.8591965,0.030459762,0.303454116,0.320260303,23.26528627,0.682707439,0.65724495,0.45494947,0.471930732,0.491351774,0.375211134,0.418767317,0.400498993,0.217812166
199,206.716908,28469.133,294.74674,499.63605,8391184.2,0.91459575,959.13779,95.11597282,96.32132175,178.7298466,85.6623419,76.01887549,5.509153149,1.559321717,1.815336044,6.270476388,3.661812633,35.81133486,34.2798594,162.7298466,0.033854596,0.395016198,0.387349593,14.07426445,0.735487738,0.828788924,0.615140466,0.50153612,0.539874201,0.342993042,0.474789121,0.463230284,0.523310652
200,289.8233046,33095.399,413.65204,499.69374,13689979,20.437391,724.26088,130.1461028,118.769857,193.3290967,92.3536084,96.30521131,5.666165819,1.236562014,1.694345818,4.503705344,3.473551517,34.88349106,35.30505183,177.3290967,0.031952826,0.241850864,0.308121699,29.53109898,0.664578795,0.637309747,0.457423332,0.463867565,0.522901217,0.355357745,0.391246971,0.406817902,0.141993814
201,263.1318784,27861.385,417.13617,499.66723,11621991,4.5437152,758.27884,121.7906433,106.0794471,172.4735378,95.78715219,106.7056355,2.761080622,0.309478515,0.838705879,2.85756965,0.948724118,33.32608908,26.83248059,156.4735378,0.017645671,0.207672263,0.309883863,19.55059177,0.811043011,0.728054334,0.488718414,0.385912158,0.770653185,0.212877842,0.430471688,0.357610762,0.290812305
202,252.4743221,32008.715,366.50874,499.6688,11731474,6.5690315,808.22179,115.616899,110.9554504,190.432442,84.70852576,91.3211336,5.545902703,1.200631772,1.717516641,4.991050147,3.720015886,34.6923045,39.50451794,174.432442,0.031793986,0.315416732,0.343017798,21.24052407,0.723409278,0.67102686,0.448136741,0.479321883,0.516911127,0.353897457,0.408915158,0.467594696,0.282933586
203,189.8008695,27031.303,263.75576,499.67293,7129661.8,0.36684333,1033.5612,87.45508086,87.3071277,174.4484785,79.6782337,72.97645785,5.932086456,1.405101229,1.877021784,6.920090137,4.486397265,27.62256829,27.40725527,158.4484785,0.037438583,0.426585696,0.427555776,14.89070779,0.768979173,0.839598195,0.496387765,0.493116395,0.522823471,0.358329019,0.390685344,0.39571077,0.61409351
